schema,uuid,id,title,abstract,keyword,link,responsibleParty,metadatacreationdate,geoBox,image,LegalConstraints,temporalExtent,parentId,datasetcreationdate,Constraints,SecurityConstraints
 iso19139,ca1ed79d-5c14-4d0c-b303-6efc479186d3,143,"Memorandum: Initial Definition of Potential Low Water Impacts to Riparian Property Owners Along the Shoreline of the Upper Great Lakes, Task 1","CDM consulting engineers were hired to undertake a general review of existing documentation regarding the assessment of low water impacts on riparian property owners including associated methodologies.  Seven potential impact categories along with 10 evaluation methods were identified for consideration by the Coastal Zone TWG, along with several other preferred techniques for further review.",BENEFIT TRANSFER HEDONIC PRICE MODEL LOW WATER, http://iugls.org/docstore/projectarchive/CZN_CoastalZone/CZN05_LowWaterImpacts/Reports/CZN05-R1_Morris_LowWaterMemorandum.pdf,Mike ShantzEnvironment Canadamike.shantz@ec.gc.ca Mike ShantzEnvironment CanadaMetadata Authormike.shantz@ec.gc.ca,2014-03-10T15:36:24,-93.21 -74.49 40.39 50.74,,Access constraints Other restrictions: Limitation not listed######Use constraints Other restrictions: Limitation not listed#########,,,,,
 iso19139,5a0bec04-e3fa-4e43-815f-8f61e4d276aa,123,Coping Zones: How the Water Uses TWG developed their coping zones,Two-page factsheet that describes the data and process that the Technical Work Group used to developing its coping zones.,ADAPTION ADAPTIVE MANAGEMENT COPING ZONE A COPING ZONE B COPING ZONE C COPING ZONES GIA GLACIAL ISOSTATIC ADJUSTMENT GLACIAL ISOSTATIC ADJUSTMENT (GIA) SEASONAL WATER USE THRESHOLD VULNERABILITY WATER LEVEL WATER LEVEL CHANGES WATER LEVEL REGIME WATER LEVELS LAKE ERIE LAKE ST. CLAIR LAKE SUPERIOR LAKE HURON LAKE MICHIGAN, http://iugls.org/DocStore/ProjectArchive/MIU_MunicipalIndustrialWaterUses/MIU06_BartzInch_WaterUsesCopingZones/Reports/MIU08-R1_BartzInch.pdf,Pat Inch & Dick BartzOntario MOE & USGSCo-Chairs - Technical Working Group; Municipal and Industrial Water Uses807.475.1723 & 614.430.7742Pat.Inch@ontario.ca;  rsbartz@usgs.gov Dick Bartz & Pat InchOntario MOE & USGSMetadata Authors807.475.1723 & 614.430.7742Pat.Inch@ontario.ca;  rsbartz@usgs.gov,2014-03-10T16:44:56,-93.21 -74.49 40.39 50.74,,Access constraints Intellectual property rights: Rights to financial benefit from and control of distribution of non-tangible				property that is a result of creativity######Use constraints Intellectual property rights: Rights to financial benefit from and control of distribution of non-tangible				property that is a result of creativity#########,1876-06-25T00:00:002010-11-30T00:00:00,,,,
 iso19139,614a7cf5-a3a4-41d1-b924-052e422f4f95,182,Tourism Assessment As Influenced By Fluctuating Water Levels on the Great Lakes: Tourism Business Research 2010,The results of both segments of the study were surprising. Tourist indicated that water-levels had very little influence on their travel decisions and tourist businesses in general felt that water-levels had little or no impact on their business.,"ECONOMIC IMPACT, WATER LEVELS", https://thetourismcompany.box.net/shared/p41batyj3f,Glenn WarrenTourism and Environmental Resource Management Systems (T.E.R.M.S.)Data Steward(705) 670-0755glenn.warren@persona.ca Glenn WarrenMetadata Author,2014-03-10T14:24:45,-93.21 -74.49 40.39 50.74,,###############,2009-01-01T00:00:002011-08-15T00:00:00,,,,
 iso19139,1c9a50ec-a0e8-43fb-9723-9388db2d1028,239,Shore classification buffer - Lake St. Clair,This is a polygon file based on the 1993 Levels Reference Study shoreline classification where the shoreline reaches are buffered with a 200 metre buffer. The 1993 Levels Reference Study data was obtained from the 1998 Great Lakes Environmental Research Lab (GLERL) from NOAA. This dataset covers the Canadian Shore of the St. Clair and Detroit Rivers and Lake St. Clair.,BUFFER ZONES COASTAL AREAS SHORELINE CLASSIFICATION LAKE ST. CLAIR, http://iugls.org/DocStore/ProjectArchive/CZN_CoastalZone/CZN04_CoastalZoneSiteCharacterization/Additional_Archived/Data/200mbufferpolygons_StClair.zip,Mike ShantzEnvironment CanadaEnvironmental Resource Analystmike.shantz@ec.gc.ca Mike ShantzEnvironment CanadaMetadata Authormike.shantz@ec.gc.ca,2014-03-10T15:59:53,-93.21 -74.49 40.39 50.74,,Access constraints Other restrictions: Limitation not listed######Use constraints Other restrictions: Limitation not listed#########,,,,,
 iso19139,b322c693-ae6c-48dd-8925-5f183d359ce8,137,Development of Low Water Stage-Impact Relationships for Identified Study Sites: Report to the Coastal Zone Technical Working Group on Task 4 - Preparation of strategy for development of hedonic pricing model,The requirements for applying the hedonic price method were outlined and a summary report prepared. A brief test using what was referred to as a “simplified hedonic price method” approach was undertaken where asking prices were used with other variables along with water levels to determine a relationship. The author also compared price fluctuations for shoreline properties vs. inland (shore view) properties.,HEDONIC PRICE MODEL LOW WATER RIPARIAN ZONES, http://www.iugls.org/DocStore/ProjectArchive/CZN_CoastalZone/CZN05_LowWaterImpacts/Reports/CZN05-R5_DunningJordan_HedonicPriceModel.pdf,Mike ShantzEnvironment Canadamike.shantz@ec.gc.ca Mike ShantzEnvironment CanadaMetadata Authormike.shantz@ec.gc.ca,2014-03-10T15:17:23,,,Access constraints Other restrictions: Limitation not listed######Use constraints Other restrictions: Limitation not listed#########,,,,,
 iso19139,83f4b86c,627,AIRTEMPS/Monthly maximum overbasin air temperature for Lake Michigan (Celsius),,air_temperature air_temperature double air_temperature(time) GLOS, http://tds.glos.us/thredds/glerl/AIRTEMPS.xml  http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=83f4b86c  http://tds.glos.us/thredds/glerl/AIRTEMPS.xml  http://tds.glos.us/thredds/glerl/AIRTEMPS.html?dataset=83f4b86c  http://tds.glos.us/thredds/dodsC/AIRTEMPS/83f4b86c.nc,,2015-08-20,,,Use constraints Other restrictions: Limitation not listed######Other constraints LICENSE ###LICENSE,UnknownUnknown,,,,
 iso19139,8175d573-eb10-4601-83e1-5b523ad28165,895,Lake Erie - MODIS - Color Dissolved Organic Matter - Aggregation###Lake Erie - MODIS - Color Dissolved Organic Matter - Aggregation###Lake Erie - MODIS - Color Dissolved Organic Matter - Aggregation,Aggregation of Color Dissolved Organic Matter from Lake Erie and surrounding waters from MODIS satellites.###Aggregation of Color Dissolved Organic Matter from Lake Erie and surrounding waters from MODIS satellites.###Aggregation of Color Dissolved Organic Matter from Lake Erie and surrounding waters from MODIS satellites.,GLOS MODIS MTRI CDOM Satellite GLOS MTRI GLOS DMAC Colored Dissolved Organic Matter latitude longitude time GLOS MODIS MTRI CDOM Satellite GLOS MTRI GLOS DMAC Colored Dissolved Organic Matter latitude longitude time GLOS MODIS MTRI CDOM Satellite GLOS MTRI GLOS DMAC Colored Dissolved Organic Matter latitude longitude time,,Colin BrooksMichigan Tech Research Institute (MTRI)cnbrooks@mtu.eduhttp://www.mtri.org/httpweb browser Colin BrooksMichigan Tech Research Institute (MTRI)cnbrooks@mtu.eduhttp://www.mtri.org/httpweb browser,2015-10-15,-83.56737199999999 -78.645816 41.145270499999995 43.153226499999995,,Use limitation LICENSE ###LICENSE,,,######,,
 iso19139,4fcba54e-eb73-4975-ab92-7aed0e475886,39,NOAA/GLERL Lake Superior Monthly Component Net Basin Supply Estimates 1948-2008,"Monthly component Net Basin Supply (NBS) values were calculated for the available period of record (1948-2008) using the formula NBS = Precipitation + Runoff - Evaporation.  Precipitation and runoff are estimated from observation data, while evaporation from the lake is a modeled output from the NOAA/GLERL Large Lake Thermodynamics Model.",WATER SUPPLY EVAPORATION ESTIMATE RUNOFF STREAM FLOW PRECIPITATION HYDROLOGY, ftp://ftp.glerl.noaa.gov/publications/tech_reports/glerl-083/UpdatedFiles/NBS_SUP.xls,Tim HunterNOAA/Great Lakes Environmental Research LaboratoryIT Specialist734-741-2344tim.hunter@noaa.gov,2013-10-11T17:39:25,-93 -84 46 49,,"Access constraints Copyright: Exclusive right to the publication, production, or sale of the rights to a				literary, dramatic, musical, or artistic work, or to the use of a commercial print or				label, granted by law for a specified period of time to an author, composer, artist,				distributor###############",1948-01-02T00:00:002009-01-01T00:00:00,,,,
 iso19139,368a8015-8673-46c0-ba32-e03ba8602ddb,151,US Slip Ice/weed adjustment-historical 1900-2008,The US Slip ice/weed adjustment was developed for 1978 to 2008. Data for 1900 to 1977 were filled by the data in the comparable years,"HISTORICAL, ICE/WEED ADJUSTMENT, US SLIP",,Yin FanEnvironment CanadaWater Resources Engineer613-938-5725yin.fan@ec.gc.ca,2014-03-10T18:01:04,-93.21 -74.49 40.39 50.74,,###############,1900-01-01T00:00:002008-12-31T00:00:00,,,,
 iso19139,540da22b-8217-4a97-b0f7-0ac392986964,584,GLCFS - Great Lakes Coastal Forecasting System (POM)/Forcing - Current Year (2015),,, http://tds.glos.us/thredds/glcfs/forcing/glcfs_forcing_current.xml  http://tds.glos.us/thredds/glcfs/forcing/glcfs_forcing_current.html  http://tds.glos.us/thredds/glcfs/forcing/glcfs_forcing_current.xml  http://tds.glos.us/thredds/glcfs/forcing/glcfs_forcing_current.html,,2015-08-20T19:42:49,,,,UnknownUnknown,,,,
 iso19139,LakeSuperiorSST-Agg,782,Lake Superior - MODIS - Lake Surface Temperature (LST) - Aggregation,Aggregation of Lake Surface Temperature from Lake Superior and surrounding waters from MODIS satellites.,sea surface temperature Lake Surface Temperature MODIS LST SST AOC - Area of Concern Satellite DMAC Data Portal GLOS MTRI AOC Lake Superior Great Lakes satellite climatology temperature crs  String crs," http://tds.glos.us/thredds/dodsC/SST/LakeSuperiorSST-Agg  http://tds.glos.us/thredds/mtri/aoc.xml  http://tds.glos.us/thredds/mtri/aoc.html?dataset=LakeSuperiorSST-Agg  http://tds.glos.us/thredds/mtri/aoc.xml  http://tds.glos.us/thredds/mtri/aoc.html?dataset=LakeSuperiorSST-Agg  http://tds.glos.us/thredds/dodsC/SST/LakeSuperiorSST-Agg  javascript:addWMSServerLayers(\""http://tds.glos.us/thredds/wms/SST/LakeSuperiorSST-Agg?service=WMS&version=1.3.0&request=GetCapabilities\"")  http://www.ncdc.noaa.gov/oa/wct/wct-jnlp-beta.php?singlefile=http://tds.glos.us/thredds/dodsC/SST/LakeSuperiorSST-Agg",Colin BrooksMichigan Tech Research Institute (MTRI)cnbrooks@mtu.eduhttp://www.mtri.org/WWW:LINK-1.0-http--linkweb browser,2015-09-18T18:27:43,-92.43588 -84.18554 46.29606 49.13196,,Use constraints Other restrictions: Limitation not listed######Other constraints LICENSE ###LICENSE,2012-01-11T08:00:002015-01-21T08:30:00,,,,
 iso19139,a61af4b4-d4d2-4a83-b8e0-65609b542ecf,885,Lake Erie - MODIS - Natural Color Imagery (NC) - Aggregation,Aggregation of Natural Color Imagery from Lake Erie and surrounding waters from MODIS satellites.,GLOS MODIS MTRI Natural Color Imagery Basemap Satellite GLOS DMAC red spectral band green spectral band blue spectral band red_spectral_band green_spectral_band blue_spectral_band latitude longitude time Lake Erie Great Lakes satellite,,Colin BrooksMichigan Tech Research Institute (MTRI)cnbrooks@mtu.eduhttp://www.mtri.org/httpweb browser Colin BrooksMichigan Tech Research Institute (MTRI)cnbrooks@mtu.eduhttp://www.mtri.org/httpweb browser,2015-10-12T17:21:12,-83.56737199999999 -78.645816 41.145270499999995 43.153226499999995,,Use limitation LICENSE ###LICENSE,,,,,
 iso19139,92456797-d800-4d3b-8077-a14dae4987bc,860,Gibraltar Island Buoy (osugi) [out of the water for the season],"Data from Ohio State University's Stone Laboratory, Gibraltar Island buoy for inclusion in GLOS' Harmful Algal Bloom Viewer.","water temperature ph conductivity cyanobacteria (blue-green algae) chlorophyll turbidity water quality dissolved gasses Longitude -82.8231 Latitude 41.65912 Lake Erie Great Lakes Gibraltar Island, OH osugi HABs Harmful Algal Blooms GLOS dissolved oxygen dissolved oxygen saturation water temperature conductivity cyanobacteria blue-green algae chlorophyll turbidity water quality dissolved gases Lake Erie Great Lakes Gibraltar Island OH OSU habs observationsBuoys water_quality temperature WindDirection Air Pressure AirTemperature WaterTemperature WindSpeed Relative Humidity ysi_turbidity water_conductivity dissolved_oxygen dissolved_oxygen_saturation ysi_chlorophyll ysi_blue_green_algae ph Significant Wave Period WaterTemperature @   0 ft", http://data.glos.us/habs  https://wqdatalive.com/public/64  http://data.glos.us/portal/getObsByPlatform.php?provider=glos&platform=Gibraltar+Island+Station  http://data.glos.us/metadata?uuid=92456797-d800-4d3b-8077-a14dae4987bc,Justin ChaffinOhio State University Stone Laboratorychaffin.46@osu.eduhttp://stonelab.osu.edu/ Ed VerhammeLimnoTech501 Avis Dr.Ann ArborMI48108everhamme@limno.com Kathy KochLimnoTech / GLOSData Curator734-332-1200Ann ArborMIkkoch@limno.com,2018-10-19T13:59:02,-82.82000000000001 -82.82000000000001 41.66 41.66,http://data.glos.us:80/metadata/srv/eng/resources.get?uuid=92456797-d800-4d3b-8077-a14dae4987bc&fname=osugi_s.png###http://data.glos.us:80/metadata/srv/eng/resources.get?uuid=92456797-d800-4d3b-8077-a14dae4987bc&fname=osugi.png,,2015-05-26,,2015-05-26,,
 iso19139,d51f51fe-06c6-452e-9aaa-1b86f694056e,900,Lake Superior - MODIS - Dissolved Organic Carbon - Aggregation,Aggregation of Dissolved Organic Carbon from Lake Superior and surrounding waters from MODIS satellites.,dissolved solids organic matter water quality GLOS MODIS MTRI DOC Satellite GLOS DMAC GLOS MTRI Dissolved Organic Compounds latitude longitude time Lake Superior Great Lakes satellite,,Colin BrooksMichigan Tech Research Institute (MTRI)cnbrooks@mtu.eduhttp://www.mtri.org/httpweb browser Colin BrooksMichigan Tech Research Institute (MTRI)cnbrooks@mtu.eduhttp://www.mtri.org/httpweb browser,2015-10-16T14:42:04,-92.4358814 -84.1855374 46.2960594 49.131963400000004,,Use limitation LICENSE ###LICENSE,,,,,
 iso19139,LakeErieSST-Agg,778,Lake Erie - MODIS - Lake Surface Temperature (LST) - Aggregation,Aggregation of Lake Surface Temperature from Lake Erie and surrounding waters from MODIS satellites.,sea surface temperature Lake Surface Temperature GLOS MTRI AOC MODIS LST SST AOC - Area of Concern Satellite DMAC Data Portal Lake Erie Great Lakes satellite climatology temperature crs  String crs," http://tds.glos.us/thredds/mtri/aoc.xml  http://tds.glos.us/thredds/mtri/aoc.html?dataset=LakeErieSST-Agg  http://tds.glos.us/thredds/mtri/aoc.xml  http://tds.glos.us/thredds/mtri/aoc.html?dataset=LakeErieSST-Agg  http://tds.glos.us/thredds/dodsC/SST/LakeErieSST-Agg  javascript:addWMSServerLayers(\""http://tds.glos.us/thredds/wms/SST/LakeErieSST-Agg?service=WMS&version=1.3.0&request=GetCapabilities\"")  http://tds.glos.us/thredds/dodsC/SST/LakeErieSST-Agg.html  http://www.ncdc.noaa.gov/oa/wct/wct-jnlp-beta.php?singlefile=http://tds.glos.us/thredds/dodsC/SST/LakeErieSST-Agg",Colin BrooksMichigan Tech Research Institute (MTRI)cnbrooks@mtri.eduhttp://www.mtri.org/WWW:LINK-1.0-http--linkweb browser,2015-09-18T18:30:11,-83.56737 -78.64582 41.14527 43.15323,,Use constraints Other restrictions: Limitation not listed######Other constraints LICENSE ###LICENSE,2012-01-11T08:00:002015-01-22T07:45:00,,,,
 iso19139,0ea36d77-830c-4b5b-84c1-e3e778d1d625,263,Birds As Indicators Of Contaminant Exposure In The Great Lakes,"USGS is quantifying effects of historical and emerging contaminants on Great Lakes food chains, and evaluating exposure and effects of these contaminants on sentinel indicator species, specifically select species of birds (colonial waterbirds, tree swallows). Results will contribute to assessments of Great Lakes ecosystem health and science based decision making, and provide a baseline for future trend analysis, including a determination of the effectiveness of recently remediated Areas of Concern and other known hotspots.",birds emerging contaminants legacy contaminants bioindicators Areas of Concern colonial waterbirds tree swallows pesticides polychlorinated biphenyls dioxins/furans polybrominated diphenyl ethers perfluorinated compounds metals mercury lead, http://www.umesc.usgs.gov/wildlife_toxicology/glri_project80.html,dblodgett@usgs.gov,2014-03-17T16:54:23,,/metadata/srv/eng/resources.get?id=263&fname=TreeSwallow_s.png&access=public###/metadata/srv/eng/graphover.show?id=263&fname=TreeSwallow.png&access=public,,,8ca8a37c-c1ba-466c-92af-c88b28b7aca9,2010-09-10T19:00:00,,
 iso19139,LakeOntarioCHL-Agg,913,MTRI - Lake Surface Chlorophyll (MODIS)/Lake Ontario Chlorophyll - Aggregation,,"crs  String crs Chl, Chloropyll, GLOS, MODIS, MTRI, AOC, Satellite, Sea Surface Chloropyll, Lake Surface Chloropyll", http://tds.glos.us/thredds/mtri/chl.xml  http://tds.glos.us/thredds/mtri/chl.html?dataset=LakeOntarioCHL-Agg  http://tds.glos.us/thredds/mtri/chl.xml  http://tds.glos.us/thredds/mtri/chl.html?dataset=LakeOntarioCHL-Agg  http://tds.glos.us/thredds/dodsC/CHL/LakeOntarioCHL-Agg,,2015-10-19,,,Use constraints Other restrictions: Limitation not listed######Other constraints LICENSE ###LICENSE,UnknownUnknown,,,,
 iso19139,f0e3000f-53a4-40e1-82ad-a2397f18ada0,577,GLCFS - Great Lakes Coastal Forecasting System (POM)/Nowcast - 2010,,, http://tds.glos.us/thredds/glcfs/nowcast/glcfs_nowcast_2010.xml  http://tds.glos.us/thredds/glcfs/nowcast/glcfs_nowcast_2010.html  http://tds.glos.us/thredds/glcfs/nowcast/glcfs_nowcast_2010.xml  http://tds.glos.us/thredds/glcfs/nowcast/glcfs_nowcast_2010.html,,2015-08-20,,,,UnknownUnknown,,,,
 iso19139,9d395689-34c3-4c2f-95f9-cd325870fea8,581,GLCFS - Great Lakes Coastal Forecasting System (POM)/Nowcast - 2006,,, http://tds.glos.us/thredds/glcfs/nowcast/glcfs_nowcast_2006.xml  http://tds.glos.us/thredds/glcfs/nowcast/glcfs_nowcast_2006.html  http://tds.glos.us/thredds/glcfs/nowcast/glcfs_nowcast_2006.xml  http://tds.glos.us/thredds/glcfs/nowcast/glcfs_nowcast_2006.html,,2015-08-20,,,,UnknownUnknown,,,,
 iso19139,d194664f-9eb9-43cc-a022-27264e4d2214,886,Lake Huron - MODIS - Natural Color Imagery (NC) - Aggregation,Aggregation of Natural Color Imagery from Lake Huron and surrounding waters from MODIS satellites.,GLOS MODIS MTRI Natural Color Imagery Basemap Satellite GLOS DMAC red spectral band green spectral band blue spectral band red_spectral_band green_spectral_band blue_spectral_band latitude longitude time,,Colin BrooksMichigan Tech Research Institute (MTRI)cnbrooks@mtu.eduhttp://www.mtri.org/httpweb browser Colin BrooksMichigan Tech Research Institute (MTRI)cnbrooks@mtu.eduhttp://www.mtri.org/httpweb browser,2015-10-12T17:17:56,-84.90167009999999 -79.1861581 42.783392299999996 46.809016299999996,,Use limitation LICENSE ###LICENSE,,,,,
 iso19139,8d7db50a-2589-4022-baa5-3ea74ca3574e,181,Great Lakes Water Levels Report,"Daily, monthly and beginning-of-month mean water levels for each Great Lake and Lake St. Clair are determined using a coordinated network of water level gauging stations located around each lake. The conditions page contains current lake levels in pdf format for the current month in both meters or feet. Historic data is also available from this site.",water levels Superior Huron St. Clair Erie Ontario, http://www.lre.usace.army.mil/Missions/GreatLakesInformation/GreatLakesWaterLevels/CurrentConditions.aspx  http://slrfvm.glos.us/geonetwork/srv/en/resources.get?uuid=8d7db50a-2589-4022-baa5-3ea74ca3574e&fname=&access=private,"Keith KompoltowiczUS Army Corps of Engineering (Detroit District)Chief, Watershed Hydrology Branch313-226-6442477 Michigan Ave.DetroitMI48226United StatesKeith.W.Kompoltowicz@usace.army.mil Rob CaldwellFisheries and Oceans Canada (Environment Canada)P. Eng. Great Lakes613-938-5725111 Water St ECornwallONK6H 6S2CanadaRob.Caldwell@ec.gc.ca Kathy KochLimnoTechData Curatorkrkoch@limno.com",2014-02-14T17:46:25,-93.21 -74.49 40.39 50.74,http://data.glos.us/metadata/srv/eng/resources.get?uuid=8d7db50a-2589-4022-baa5-3ea74ca3574e&fname=GLWaterLevels_s.png###http://data.glos.us/metadata/srv/eng/resources.get?uuid=8d7db50a-2589-4022-baa5-3ea74ca3574e&fname=GLWaterLevels.png,###############,1918-01-22T02:00:00,,2009-02-13T00:00:00,,
 iso19139,97511269-1aef-4d76-8276-6c1c3caf7c2c,99,Southern Georgian Bay photos,"Coldwater Consulting Ltd. did field reconnaissance in the Southern Georgian Bay area on August 25, 2010 to gather photographs on shore protection structures in the area. The field coordinates for the photos are included on the image and they are also an attribute in the 'Southern_Georgian_Bay_dataset.shp' file.",COASTAL AREAS DATA COLLECTION REVETMENT SHEETPILES SHORE PROTECTION STRUCTURE ANALYSIS TOOL VERTICAL WALL COLLINGWOOD-WASAGA BEACH, http://iugls.org/DocStore/ProjectArchive/CZN_CoastalZone/CZN07_ShoreProtectionImpactAnalysis/Additional_Archived/Data/Photos_ShoreProtection_CollingwoodArea.zip,Mike ShantzEnvironment CanadaEnvironmental Resource Analystmike.shantz@ec.gc.ca Mike ShantzEnvironment CanadaMetadata Authormike.shantz@ec.gc.ca,2014-03-10T16:12:27,-93.21 -74.49 40.39 50.74,,Access constraints Other restrictions: Limitation not listed######Use constraints Other restrictions: Limitation not listed#########,,,,,
 iso19139,c4d04165-7b67-440f-a918-fccb53e62d98,116,Shore classification buffer - Lake Erie,This is a polygon file based on the 1993 Levels Reference Study shoreline classification where the shoreline reaches are buffered with a 200 metre buffer. The 1993 Levels Reference Study data was obtained from the 1998 Great Lakes Environmental Research Lab (GLERL) from NOAA. This dataset covers the Canadian Shore of the Lake Erie.,BUFFER ZONES COASTAL AREAS SHORELINE CLASSIFICATION LAKE ERIE, http://iugls.org/DocStore/ProjectArchive/CZN_CoastalZone/CZN04_CoastalZoneSiteCharacterization/Additional_Archived/Data/200mbufferpolygons_Erie.zip,Mike ShantzEnvironment CanadaEnvironmental Resource Analystmike.shantz@ec.gc.ca Mike ShantzEnvironment CanadaMetadata Authormike.shantz@ec.gc.ca,2014-03-10T15:49:13,-83 -56 41 43.5,,Access constraints Other restrictions: Limitation not listed######Use constraints Other restrictions: Limitation not listed#########,,,,,
 iso19139,fec02c4c-9695-4c21-996a-028e273542c1,82,Hydrological input data for stochastic trend scenario,"Hydrological input data for stochastic trend scenario include 8 data files, they are Net Basin Supplies for the four Lakes,  ice/weed retardation for St. Clair, Detroit, Niagara River and ice/weed adjustment for US Slip level calculation. The NBS were selected from a 55590 year stochastic Net Basin Supply developed by Laura Fagherazzi (Hydro Quebec). This series was randomly selected from the 55590 year set, and a trend was applied to the data taken from the linear regression of the last 51 years of historical data.",STOCHASTIC ICE/WEED ADJUSTMENT ICE/WEED RETARDATION NET BASIN SUPPLY US SLIP TREND WATER LEVEL LAKE SUPERIOR LAKE MICHIGAN-HURON, http://iugls.org/DocStore/ProjectArchive/Viewable_Datasets/PFEG_NBS_Sequences/trend.zip,Yin FanEnvironment CanadaWater Resources Engineer613-938-5725yin.fan@ec.gc.ca Yin FanEnvironment CanadaMetadata Author613-938-5725yin.fan@ec.gc.ca,2014-03-10T17:55:22,-93.21 -74.49 40.39 50.74,,###############,,,,,
 iso19139,a5e5bd2b-2b43-4b4d-8ce0-a548751fa7d9,154,Lake Superior Net Basin Supply - Historical 1900-2008,Lake Superior Historical Net Basin Supply was developed by residual method.,HISTORICAL NET BASIN SUPPLY LAKE SUPERIOR, http://iugls.org/DocStore/ProjectArchive/Viewable_Datasets/PFEG_NBS_Sequences/historical.zip,Yin FanEnvironment CanadaWater Resources Engineer613-938-5725yin.fan@ec.gc.ca Yin FanMetadata Author,2014-03-10T17:59:06,-92.5 -83.5 46 49,,###############,1900-01-01T00:00:002008-12-31T00:00:00,,,,
 iso19139,45dd69a1-6a52-42b5-b499-bd6ea7285e69,128,Socio-Economic Sector Evaluations of Lake Superior Regulation Plans for the International Upper Great Lakes Study: A Strategy Document for Independent Peer Review,The socio-economic sector Technical Work Groups of the International Upper Great Lakes Study collectively developed an evaluation strategy document that was submitted for peer review. The Coastal Zone Technical Work Group contributed a chapter to the document.,COASTAL AREAS EROSION FLOODING LOW WATER PERFORMANCE INDICATORS SHORE PROTECTION, http://www.iugls.org/files/tinymce/uploaded/PeerReview_pdfs/PeerReview_SocioEconomicEvaluations.pdf,Mike ShantzEnvironment Canadamike.shantz@ec.gc.ca Mike ShantzEnvironment CanadaMetadata Authormike.shantz@ec.gc.ca,2014-03-10T16:11:34,,,Access constraints Other restrictions: Limitation not listed######Use constraints Other restrictions: Limitation not listed#########,,,,,
 iso19139,469fea2b-983f-4315-94bc-9d7946189866,107,Flooding Theme Report,"CDM/Baird and Associates prepared state-of-knowledge summary documents flooding on the Great Lakes. The contractor was required to use available literature, information, and contacts to prepare the reports. The reports provide good summary descriptions of the role of water levels on the various impact categories and identify existing shoreline classifications, critical past large lake impact studies related to the particular topic area, and examples of past damages.",FLOODING FLOODPLAIN MANAGEMENT OVERTOPPING, http://www.iugls.org/DocStore/ProjectArchive/CZN_CoastalZone/CZN02_CoastalZoneThemeReports/Reports/CZN02-R2_Baird_FloodingThemeReport.pdf,Mike ShantzEnvironment Canadamike.shantz@ec.gc.ca Mike ShantzEnvironment CanadaMetadata Authormike.shantz@ec.gc.ca,2014-03-10T15:22:51,,http://data.glos.us/metadata/srv/eng/resources.get?uuid=469fea2b-983f-4315-94bc-9d7946189866&fname=CZN02-R2_Flooding_s.png###http://data.glos.us/metadata/srv/eng/resources.get?uuid=469fea2b-983f-4315-94bc-9d7946189866&fname=CZN02-R2_Flooding.png,Access constraints Other restrictions: Limitation not listed######Use constraints Other restrictions: Limitation not listed#########,,,,,
 iso19139,098f0652-7a57-4563-ad8e-964a6a2e090f,605,GLCFS - Great Lakes Coastal Forecasting System (POM)/Nowcast - 2011,,, http://tds.glos.us/thredds/glcfs/nowcast/glcfs_nowcast_2011.xml  http://tds.glos.us/thredds/glcfs/nowcast/glcfs_nowcast_2011.html  http://tds.glos.us/thredds/glcfs/nowcast/glcfs_nowcast_2011.xml  http://tds.glos.us/thredds/glcfs/nowcast/glcfs_nowcast_2011.html,,2015-08-20,,,,UnknownUnknown,,,,
 iso19139,7b8f9629-ec1d-42f3-969f-ed8703c62d83,60,Site Characterization and Coping Zone Report: U.S. Study Sites,The Coastal Zone TWG developed a document outlining the background in the development of the coping zones used by the Adaptive Management Group and also to document site characteristics for the U.S. study sites. The document provides a general summary of site charateristics and vulnerabilities.,ADAPTIVE MANAGEMENT COASTAL AREAS COPING ZONES EROSION FLOODING GODERICH LOW WATER SHORE PROTECTION SHORELINE CLASSIFICATION WAVES BATCHAWANA BAY COLLINGWOOD-WASAGA BEACH GEORGIAN BAY GOULAIS BAY HONEY HARBOUR LAKE ERIE LAKE ST. CLAIR THUNDER BAY, http://www.iugls.org/DocStore/ProjectArchive/CZN_CoastalZone/CZN04_CoastalZoneSiteCharacterization/Reports/CZN04-R2_ShantzUSSiteChar.pdf,Mike ShantzEnvironment CanadaEnvironmental Resource Analystmike.shantz@ec.gc.ca Mike ShantzEnvironment CanadaMetadata Authormike.shantz@ec.gc.ca,2014-03-10T16:10:40,-93.21 -74.49 40.39 50.74,http://data.glos.us/metadata/srv/eng/resources.get?uuid=7b8f9629-ec1d-42f3-969f-ed8703c62d83&fname=CZN04-R2_SiteChar_s.png###http://data.glos.us/metadata/srv/eng/resources.get?uuid=7b8f9629-ec1d-42f3-969f-ed8703c62d83&fname=CZN04-R2_SiteChar.png,Access constraints Other restrictions: Limitation not listed######Use constraints Other restrictions: Limitation not listed#########,,,,,
